Order ID,Customer ID,Customer Name,Product,Category,Size,Location,Region,Total Sale,Quantity,Payment Method,Payment Confirmation,Date,Process Timestamp,Status,Customer Type,Order Source,Discount Applied,Discount Amount,Shipping Cost,Tax,Delivery Time (days),Employee Assigned,Warranty Period (days),Return Requested,Review Score,Feedback,Raw Materials Used,Raw Materials Cost (INR)
ORD1322,7750,Arjun,Fly Ash Brick,Residential,Large,Bangalore,South,27278,1627,Online,Yes,2023-04-09,2023-04-09 11:37:00,In Progress,Returning,Phone,Yes,343,2689,4065,5,Agent B,184,No,1,Average,"Cement, Sand, Fly Ash, Admixture",1230
ORD1323,6490,Arjun,Clay Brick,Residential,Small,Bangalore,South,68345,1866,Online,Yes,2023-09-19,2023-09-19 11:53:00,Pending,Returning,App,No,0,1080,7605,8,Agent B,305,No,3,Poor,"Gravel, Fly Ash, Water, Cement",1360
ORD1324,5923,Anita,Clay Brick,Commercial,Large,Kolkata,East,75722,1811,Online,Yes,2023-07-10,2023-07-10 19:18:00,In Progress,New,Walk-in,Yes,1929,831,10736,8,Agent A,314,Yes,5,Average,"Admixture, Cement, Water",1720
ORD1325,5313,Arjun,Refractory Brick,Industrial,Small,Kolkata,East,65668,1007,Cash,No,2023-05-24,2023-05-24 02:21:00,Pending,Returning,App,No,0,1011,9011,1,Agent A,67,Yes,2,Excellent,"Admixture, Water",1010
ORD1326,1425,Riya,Cement Brick,Industrial,Large,Bangalore,South,73294,1908,Cash,Yes,2023-04-12,2023-04-12 19:30:00,In Progress,Returning,Website,Yes,4509,1994,6624,4,Agent A,284,Yes,2,Very Poor,"Fly Ash, Cement",1300
ORD1327,9184,Neha,Fly Ash Brick,Commercial,Large,Mumbai,West,31160,501,Online,No,2023-08-13,2023-08-13 23:28:00,Completed,Returning,Phone,No,0,771,2037,5,Agent C,51,Yes,4,Poor,"Gravel, Cement, Fly Ash, Sand",2070
ORD1328,6841,Anita,Concrete Brick,Residential,Small,Bangalore,South,51719,1840,Cash,Yes,2023-04-19,2023-04-19 10:55:00,In Progress,Returning,Website,Yes,3443,2567,3805,4,Agent D,281,Yes,3,Poor,"Admixture, Sand, Gravel",1880
ORD1329,6012,Anita,Fly Ash Brick,Residential,Medium,Kolkata,East,75741,1288,Online,No,2023-03-31,2023-03-31 23:46:00,Pending,Returning,Website,Yes,3795,1068,5706,1,Agent B,204,No,4,Poor,"Cement, Gravel, Fly Ash, Sand",3090
ORD1330,9179,Pooja,Clay Brick,Residential,Medium,Delhi,North,19608,596,Cash,No,2023-03-18,2023-03-18 01:59:00,In Progress,Returning,Website,No,0,1116,1898,3,Agent A,267,No,5,Good,"Cement, Water, Sand, Gravel",1740
ORD1331,4425,Riya,Fly Ash Brick,Commercial,Small,Bangalore,South,62432,938,Cash,Yes,2023-09-09,2023-09-09 17:57:00,Completed,Returning,Website,No,0,2078,3154,10,Agent C,67,No,3,Poor,"Gravel, Water, Sand, Fly Ash",1040
ORD1332,3056,Neha,Cement Brick,Commercial,Large,Chennai,South,24684,571,Card,No,2023-03-14,2023-03-14 08:09:00,Pending,New,App,Yes,2789,851,3260,8,Agent A,269,Yes,5,Excellent,"Fly Ash, Sand",1240
ORD1333,7842,Karan,Concrete Brick,Commercial,Medium,Chennai,South,36860,1953,Card,Yes,2023-04-21,2023-04-21 19:18:00,Completed,Returning,Phone,No,0,2963,3881,5,Agent B,60,No,3,Poor,"Sand, Admixture, Fly Ash",2300
ORD1334,8879,Anita,Clay Brick,Industrial,Medium,Bangalore,South,44835,1116,Online,Yes,2023-06-19,2023-06-19 03:32:00,In Progress,New,Walk-in,No,0,806,6366,5,Agent A,324,Yes,5,Average,"Sand, Cement, Gravel",1040
ORD1335,1017,Arjun,Refractory Brick,Industrial,Small,Chennai,South,30344,983,Cash,Yes,2023-12-30,2023-12-30 02:25:00,Completed,Returning,Phone,No,0,2834,3819,1,Agent A,218,Yes,3,Poor,"Gravel, Sand, Fly Ash, Cement",2950
ORD1336,8577,Anita,Cement Brick,Residential,Small,Kolkata,East,73620,1572,Card,Yes,2023-05-26,2023-05-26 06:29:00,Pending,New,Website,No,0,1453,8293,4,Agent C,347,Yes,5,Very Poor,"Gravel, Admixture, Fly Ash, Water",2570
ORD1337,8793,Anita,Fly Ash Brick,Industrial,Medium,Mumbai,West,41046,1383,Card,Yes,2023-02-06,2023-02-06 12:50:00,Completed,Returning,Phone,No,0,1989,3403,5,Agent A,143,Yes,1,Average,"Admixture, Water, Fly Ash",2930
ORD1338,3766,Neha,Refractory Brick,Industrial,Medium,Kolkata,East,20534,1043,Online,Yes,2023-05-26,2023-05-26 05:50:00,Completed,Returning,Walk-in,Yes,3330,1277,2443,10,Agent D,63,No,5,Excellent,"Sand, Water, Fly Ash",890
ORD1339,9816,Neha,Fly Ash Brick,Commercial,Large,Mumbai,West,54953,1086,Online,No,2023-11-27,2023-11-27 19:10:00,Pending,Returning,Website,No,0,798,4026,2,Agent B,65,No,2,Average,"Sand, Water, Admixture, Gravel",2300
ORD1340,4058,Vikram,Cement Brick,Industrial,Large,Kolkata,East,78294,1310,Cash,Yes,2023-01-18,2023-01-18 13:17:00,In Progress,New,Website,No,0,1694,9748,7,Agent A,89,Yes,2,Good,"Water, Sand",320
ORD1341,9012,Riya,Refractory Brick,Industrial,Medium,Chennai,South,58243,1940,Card,No,2023-06-29,2023-06-29 23:25:00,Pending,Returning,Website,No,0,1356,7825,8,Agent C,70,Yes,2,Poor,"Sand, Gravel",620
ORD1342,3631,Anita,Clay Brick,Industrial,Medium,Kolkata,East,44572,1748,Cash,No,2023-04-07,2023-04-07 23:09:00,Pending,Returning,Phone,No,0,514,2985,2,Agent C,299,No,3,Very Poor,"Cement, Sand",1580
ORD1343,2781,Karan,Fly Ash Brick,Commercial,Large,Mumbai,West,18212,1725,Cash,Yes,2023-05-25,2023-05-25 08:21:00,Completed,New,App,No,0,1861,2590,9,Agent A,106,Yes,4,Excellent,"Water, Admixture, Gravel",1200
ORD1344,7421,Neha,Fly Ash Brick,Commercial,Small,Kolkata,East,74229,1278,Card,No,2023-06-26,2023-06-26 17:52:00,In Progress,New,Website,No,0,1699,6217,6,Agent C,172,Yes,3,Good,"Cement, Water",710
ORD1345,7525,Vikram,Clay Brick,Commercial,Large,Delhi,North,77721,741,Online,No,2023-12-22,2023-12-22 09:22:00,Completed,New,Phone,No,0,2287,4856,5,Agent B,355,No,2,Average,"Sand, Fly Ash, Cement",2040
ORD1346,3594,Sanjay,Cement Brick,Residential,Large,Kolkata,East,24688,905,Cash,Yes,2023-05-18,2023-05-18 23:40:00,Completed,New,Walk-in,No,0,2717,2729,4,Agent B,266,No,4,Poor,"Fly Ash, Water, Admixture, Sand",2140
ORD1347,8833,Vikram,Cement Brick,Residential,Large,Kolkata,East,33567,1283,Card,Yes,2023-09-10,2023-09-10 05:27:00,Pending,Returning,Website,No,0,961,3027,3,Agent C,220,No,3,Poor,"Sand, Cement, Admixture",970
ORD1348,6800,Arjun,Fly Ash Brick,Residential,Small,Chennai,South,30418,691,Card,Yes,2023-07-03,2023-07-03 08:32:00,Pending,Returning,Walk-in,Yes,4715,844,4247,5,Agent C,119,Yes,5,Very Poor,"Admixture, Gravel, Cement",2360
ORD1349,3696,Anita,Refractory Brick,Residential,Small,Chennai,South,44858,1303,Online,No,2023-10-09,2023-10-09 23:18:00,Completed,Returning,Phone,No,0,2484,4202,4,Agent B,58,No,3,Good,"Water, Admixture, Cement",2440
ORD1350,7229,Neha,Concrete Brick,Residential,Small,Mumbai,West,55174,1425,Online,No,2023-04-17,2023-04-17 05:08:00,Completed,Returning,Walk-in,Yes,3373,524,5245,10,Agent D,40,Yes,4,Very Poor,"Admixture, Cement, Fly Ash",2000
ORD1351,1475,Arjun,Cement Brick,Industrial,Large,Chennai,South,71183,614,Online,No,2023-04-19,2023-04-19 22:40:00,Completed,Returning,Website,No,0,1915,5347,8,Agent A,38,No,1,Very Poor,"Gravel, Water, Fly Ash, Sand",630
ORD1352,3971,Neha,Clay Brick,Commercial,Large,Mumbai,West,15097,878,Online,Yes,2023-02-01,2023-02-01 11:41:00,Pending,Returning,Website,No,0,1817,922,8,Agent B,243,Yes,1,Very Poor,"Fly Ash, Gravel",640
ORD1353,9835,Anita,Clay Brick,Commercial,Medium,Bangalore,South,56882,767,Cash,Yes,2023-09-20,2023-09-20 13:46:00,Pending,New,Website,Yes,2696,1496,7155,5,Agent A,60,No,1,Excellent,"Fly Ash, Cement, Gravel, Admixture",4060
ORD1354,7287,Pooja,Refractory Brick,Commercial,Large,Mumbai,West,24935,607,Cash,Yes,2023-09-18,2023-09-18 05:56:00,In Progress,New,App,No,0,1206,2073,1,Agent A,176,No,5,Average,"Admixture, Cement",1200
ORD1355,4016,Anita,Concrete Brick,Residential,Small,Kolkata,East,68423,1668,Card,No,2023-04-13,2023-04-13 07:16:00,In Progress,Returning,App,No,0,1229,3656,7,Agent D,266,Yes,2,Very Poor,"Fly Ash, Cement",1100
ORD1356,5606,Arjun,Fly Ash Brick,Commercial,Medium,Kolkata,East,22483,1299,Online,Yes,2023-03-30,2023-03-30 03:11:00,In Progress,New,App,No,0,2678,2828,7,Agent A,168,Yes,1,Excellent,"Sand, Admixture, Water, Cement",1940
ORD1357,9866,Riya,Concrete Brick,Industrial,Large,Chennai,South,33214,1120,Card,No,2023-01-04,2023-01-04 18:45:00,In Progress,Returning,Phone,No,0,2366,4364,3,Agent C,262,No,4,Good,"Water, Admixture, Gravel, Fly Ash",3080
ORD1358,9541,Pooja,Refractory Brick,Industrial,Medium,Mumbai,West,76771,798,Online,Yes,2023-12-06,2023-12-06 20:00:00,Completed,Returning,Website,Yes,1612,711,9633,1,Agent C,187,Yes,2,Good,"Admixture, Fly Ash, Water, Cement",2890
ORD1359,8580,Riya,Concrete Brick,Industrial,Large,Mumbai,West,18286,987,Cash,No,2023-04-19,2023-04-19 04:37:00,Completed,New,Phone,No,0,2890,1333,5,Agent A,35,No,5,Excellent,"Sand, Water",100
ORD1360,4694,Vikram,Fly Ash Brick,Commercial,Small,Bangalore,South,40731,790,Card,Yes,2023-01-04,2023-01-04 00:32:00,In Progress,Returning,Website,No,0,1708,2611,4,Agent D,208,Yes,5,Excellent,"Admixture, Water, Sand",2110
ORD1361,1190,Anita,Fly Ash Brick,Industrial,Large,Delhi,North,20559,1147,Card,No,2023-10-07,2023-10-07 11:21:00,Pending,Returning,App,No,0,2241,1947,3,Agent B,294,Yes,3,Poor,"Fly Ash, Sand",260
ORD1362,5877,Arjun,Concrete Brick,Industrial,Large,Chennai,South,67368,1395,Online,Yes,2023-04-13,2023-04-13 04:46:00,In Progress,New,Website,No,0,1767,6055,1,Agent D,261,Yes,5,Excellent,"Water, Sand, Cement",1670
ORD1363,4869,Neha,Fly Ash Brick,Industrial,Medium,Delhi,North,24482,1906,Card,No,2023-08-07,2023-08-07 04:49:00,Completed,New,Website,No,0,1393,2340,8,Agent C,43,Yes,1,Very Poor,"Sand, Fly Ash",500
ORD1364,8287,Karan,Concrete Brick,Residential,Small,Bangalore,South,63092,688,Card,Yes,2023-02-26,2023-02-26 22:38:00,Completed,Returning,Phone,Yes,203,639,5880,4,Agent B,266,Yes,2,Good,"Cement, Admixture, Gravel",1280
ORD1365,2457,Vikram,Concrete Brick,Residential,Large,Bangalore,South,43264,1949,Card,Yes,2023-11-08,2023-11-08 04:35:00,Pending,New,App,Yes,3284,2144,3650,10,Agent B,357,No,2,Poor,"Fly Ash, Gravel, Cement",2010
ORD1366,4035,Karan,Concrete Brick,Residential,Large,Bangalore,South,40307,1787,Cash,Yes,2023-03-31,2023-03-31 09:43:00,Pending,New,Website,No,0,1595,5899,7,Agent C,173,Yes,3,Average,"Admixture, Fly Ash, Gravel, Sand",2800
ORD1367,8570,Neha,Concrete Brick,Residential,Small,Mumbai,West,71480,1869,Card,No,2023-01-16,2023-01-16 10:39:00,Completed,New,Walk-in,Yes,570,1190,8349,3,Agent D,328,Yes,2,Average,"Sand, Gravel",580
ORD1368,7786,Neha,Clay Brick,Industrial,Large,Bangalore,South,77331,1845,Cash,No,2023-05-24,2023-05-24 10:43:00,Pending,New,Phone,Yes,1626,983,7255,4,Agent C,341,Yes,4,Excellent,"Gravel, Admixture, Sand",2280
ORD1369,1712,Anita,Concrete Brick,Industrial,Medium,Chennai,South,32322,1462,Card,No,2023-04-12,2023-04-12 05:01:00,Completed,New,Walk-in,No,0,2756,4221,4,Agent C,269,Yes,5,Excellent,"Admixture, Cement, Sand",1590
ORD1370,3822,Karan,Clay Brick,Residential,Large,Delhi,North,23787,803,Card,Yes,2023-12-12,2023-12-12 19:37:00,Pending,Returning,App,Yes,3239,1572,1988,5,Agent B,35,Yes,3,Poor,"Gravel, Fly Ash",760
ORD1371,6948,Pooja,Refractory Brick,Residential,Large,Bangalore,South,74748,1699,Card,Yes,2023-08-27,2023-08-27 21:48:00,Pending,Returning,Website,Yes,4800,2262,10723,8,Agent A,230,No,5,Excellent,"Admixture, Sand",1120
ORD1372,6759,Pooja,Cement Brick,Commercial,Small,Chennai,South,47209,1843,Online,No,2023-09-15,2023-09-15 10:17:00,Pending,New,Website,No,0,1444,5778,5,Agent C,47,Yes,2,Poor,"Water, Sand, Fly Ash, Gravel",1400
ORD1373,1562,Riya,Fly Ash Brick,Residential,Medium,Kolkata,East,32639,1577,Card,No,2023-05-05,2023-05-05 14:45:00,In Progress,New,App,Yes,115,1380,4192,8,Agent A,171,Yes,5,Average,"Water, Gravel, Sand",390
ORD1374,2412,Vikram,Cement Brick,Industrial,Large,Chennai,South,35737,1410,Cash,Yes,2023-03-20,2023-03-20 00:08:00,Pending,Returning,App,Yes,173,1462,3446,5,Agent A,329,No,4,Very Poor,"Fly Ash, Sand, Water, Gravel",470
ORD1375,1731,Sanjay,Concrete Brick,Industrial,Medium,Kolkata,East,20216,1407,Online,Yes,2023-05-27,2023-05-27 02:21:00,Completed,Returning,Website,No,0,1423,2649,4,Agent B,364,No,5,Average,"Cement, Water, Fly Ash",1960
ORD1376,7804,Pooja,Fly Ash Brick,Industrial,Large,Bangalore,South,55322,1546,Card,Yes,2023-08-15,2023-08-15 15:14:00,In Progress,New,Phone,Yes,1595,570,3947,3,Agent D,288,No,1,Poor,"Gravel, Fly Ash",960
ORD1377,7918,Riya,Cement Brick,Residential,Medium,Mumbai,West,25031,1156,Cash,Yes,2023-10-18,2023-10-18 02:31:00,In Progress,New,Website,Yes,3941,750,1844,9,Agent C,110,Yes,1,Excellent,"Cement, Admixture, Sand, Gravel",3330
ORD1378,1096,Sanjay,Clay Brick,Commercial,Large,Delhi,North,35626,1149,Cash,No,2023-07-29,2023-07-29 16:16:00,Pending,New,Website,Yes,188,621,4289,4,Agent C,233,No,1,Very Poor,"Fly Ash, Gravel, Water",1240
ORD1379,3527,Riya,Clay Brick,Commercial,Large,Delhi,North,29327,1730,Online,No,2023-09-16,2023-09-16 18:37:00,Pending,Returning,App,No,0,1061,4270,4,Agent C,216,No,1,Excellent,"Gravel, Sand, Admixture",2700
ORD1380,2412,Vikram,Concrete Brick,Residential,Small,Bangalore,South,36634,1958,Card,Yes,2023-12-16,2023-12-16 02:11:00,Pending,New,App,No,0,529,5113,10,Agent A,280,No,3,Poor,"Sand, Water",230
ORD1381,7723,Anita,Concrete Brick,Industrial,Medium,Mumbai,West,21283,553,Cash,No,2023-06-20,2023-06-20 04:40:00,Completed,Returning,Walk-in,Yes,3249,1973,2482,8,Agent B,301,No,3,Average,"Cement, Gravel",1640
ORD1382,2126,Neha,Fly Ash Brick,Industrial,Large,Bangalore,South,20548,1113,Card,No,2023-11-19,2023-11-19 17:46:00,In Progress,Returning,Website,No,0,944,2668,9,Agent B,268,No,1,Excellent,"Admixture, Water",1050
ORD1383,6248,Karan,Clay Brick,Residential,Large,Mumbai,West,54238,1445,Card,Yes,2023-08-06,2023-08-06 17:55:00,Completed,New,Phone,No,0,1347,6493,10,Agent C,235,No,1,Poor,"Water, Sand",160
ORD1384,3132,Vikram,Clay Brick,Industrial,Small,Chennai,South,39602,1345,Card,Yes,2023-09-15,2023-09-15 01:00:00,Completed,New,Phone,No,0,1743,5760,8,Agent B,116,No,1,Average,"Sand, Cement, Fly Ash",2500
ORD1385,3269,Anita,Concrete Brick,Residential,Medium,Delhi,North,36972,610,Online,No,2023-11-17,2023-11-17 19:28:00,Pending,Returning,Website,Yes,3334,1516,3687,6,Agent B,275,Yes,3,Very Poor,"Gravel, Sand, Cement, Fly Ash",2500
ORD1386,7608,Vikram,Cement Brick,Commercial,Large,Mumbai,West,40566,1903,Online,Yes,2023-12-18,2023-12-18 07:00:00,Pending,New,Walk-in,No,0,2571,3892,5,Agent A,72,Yes,2,Excellent,"Admixture, Cement, Gravel, Fly Ash",3110
ORD1387,3779,Neha,Refractory Brick,Commercial,Large,Kolkata,East,25185,1317,Online,No,2023-12-14,2023-12-14 12:49:00,Pending,New,Website,No,0,644,1299,3,Agent D,252,No,5,Good,"Fly Ash, Cement",2550
ORD1388,1981,Anita,Cement Brick,Residential,Large,Chennai,South,59201,1931,Card,Yes,2023-11-04,2023-11-04 06:17:00,In Progress,Returning,App,Yes,1139,2565,3545,2,Agent B,327,No,2,Poor,"Fly Ash, Cement, Sand",3050
ORD1389,8044,Neha,Refractory Brick,Residential,Small,Chennai,South,19973,1731,Online,Yes,2023-12-21,2023-12-21 09:44:00,Pending,New,App,No,0,1259,1320,8,Agent C,51,No,3,Average,"Admixture, Water, Gravel, Sand",1980
ORD1390,2662,Pooja,Concrete Brick,Residential,Small,Bangalore,South,21025,1734,Online,Yes,2023-05-19,2023-05-19 12:20:00,In Progress,New,Walk-in,No,0,829,2279,4,Agent C,290,No,3,Very Poor,"Water, Cement",1080
ORD1391,7041,Karan,Concrete Brick,Industrial,Small,Mumbai,West,65920,745,Card,Yes,2023-10-10,2023-10-10 18:24:00,In Progress,Returning,App,No,0,1623,8696,1,Agent D,343,No,3,Good,"Gravel, Fly Ash",680
ORD1392,5388,Riya,Refractory Brick,Commercial,Small,Chennai,South,15175,1843,Online,No,2023-04-11,2023-04-11 18:17:00,In Progress,New,Phone,Yes,1764,2232,1025,1,Agent B,209,Yes,3,Good,"Gravel, Fly Ash, Admixture",3820
ORD1393,2639,Neha,Fly Ash Brick,Commercial,Medium,Chennai,South,21333,947,Online,No,2023-12-11,2023-12-11 16:54:00,Pending,Returning,App,Yes,3627,1910,2976,2,Agent A,282,Yes,1,Poor,"Sand, Water, Cement, Fly Ash",1280
ORD1394,7576,Anita,Fly Ash Brick,Commercial,Medium,Bangalore,South,66379,680,Online,No,2023-04-14,2023-04-14 02:37:00,Completed,Returning,App,Yes,3317,2028,3671,5,Agent D,163,No,2,Excellent,"Water, Cement",1100
ORD1395,6922,Riya,Refractory Brick,Industrial,Medium,Mumbai,West,63262,1639,Online,No,2023-09-29,2023-09-29 07:45:00,Completed,New,Website,No,0,2058,9033,10,Agent C,79,No,1,Very Poor,"Cement, Sand",1700
ORD1396,5194,Pooja,Clay Brick,Residential,Small,Delhi,North,79897,1878,Card,No,2023-04-01,2023-04-01 08:07:00,Pending,New,Website,No,0,572,5523,5,Agent C,80,No,2,Excellent,"Sand, Admixture",2300
ORD1397,2931,Pooja,Cement Brick,Industrial,Small,Chennai,South,74628,1624,Cash,Yes,2023-04-12,2023-04-12 00:50:00,Pending,Returning,Phone,No,0,589,10071,9,Agent C,134,Yes,2,Good,"Admixture, Gravel, Cement, Water",3690
ORD1398,7723,Vikram,Clay Brick,Industrial,Small,Kolkata,East,16058,1468,Card,No,2023-09-06,2023-09-06 20:21:00,Pending,Returning,Walk-in,No,0,2523,852,9,Agent B,99,Yes,1,Good,"Fly Ash, Admixture, Gravel",3460
ORD1399,3138,Karan,Refractory Brick,Commercial,Large,Chennai,South,60568,1078,Cash,Yes,2023-11-20,2023-11-20 12:55:00,In Progress,New,Walk-in,Yes,2548,989,3969,3,Agent A,171,Yes,4,Excellent,"Cement, Gravel",1830
ORD1400,6783,Riya,Clay Brick,Residential,Large,Kolkata,East,66318,1549,Card,No,2023-06-06,2023-06-06 13:29:00,Pending,New,Walk-in,Yes,4255,2673,9132,9,Agent A,83,No,3,Poor,"Water, Admixture, Cement, Sand",3490
ORD1401,7350,Sanjay,Refractory Brick,Residential,Small,Delhi,North,65459,1570,Cash,No,2023-07-19,2023-07-19 22:10:00,In Progress,New,Website,Yes,2411,527,7038,2,Agent D,343,No,5,Excellent,"Admixture, Fly Ash",2100
ORD1402,8472,Karan,Concrete Brick,Residential,Large,Delhi,North,52516,866,Card,No,2023-11-25,2023-11-25 14:07:00,In Progress,Returning,Phone,Yes,1365,2137,7177,1,Agent A,42,No,1,Average,"Water, Fly Ash, Admixture, Sand",3560
ORD1403,4987,Pooja,Cement Brick,Industrial,Medium,Kolkata,East,20868,984,Card,Yes,2023-11-03,2023-11-03 08:04:00,Completed,New,App,Yes,2638,2186,1514,1,Agent D,115,Yes,1,Excellent,"Water, Fly Ash, Sand",410
ORD1404,9408,Anita,Fly Ash Brick,Commercial,Small,Delhi,North,32410,1397,Card,No,2023-09-16,2023-09-16 22:04:00,In Progress,Returning,Walk-in,No,0,1606,1709,3,Agent D,54,No,5,Poor,"Sand, Gravel, Fly Ash, Water",1470
ORD1405,2019,Arjun,Concrete Brick,Residential,Medium,Delhi,North,23162,893,Online,Yes,2023-06-17,2023-06-17 17:13:00,Pending,Returning,App,Yes,4355,1496,1675,2,Agent A,217,No,2,Average,"Water, Fly Ash",240
ORD1406,8045,Riya,Cement Brick,Residential,Medium,Kolkata,East,43616,552,Cash,Yes,2023-02-23,2023-02-23 16:19:00,In Progress,Returning,Walk-in,No,0,1329,4625,1,Agent D,256,No,2,Very Poor,"Gravel, Cement, Water",1120
ORD1407,3770,Anita,Clay Brick,Industrial,Large,Bangalore,South,51415,1963,Cash,Yes,2023-02-06,2023-02-06 07:47:00,In Progress,Returning,Walk-in,No,0,2483,3606,4,Agent C,307,Yes,1,Good,"Fly Ash, Sand, Cement, Admixture",4400
ORD1408,6749,Arjun,Fly Ash Brick,Industrial,Medium,Mumbai,West,37623,677,Cash,No,2023-11-17,2023-11-17 18:32:00,In Progress,New,Walk-in,No,0,1745,4254,5,Agent C,96,Yes,2,Good,"Fly Ash, Gravel, Water",1430
ORD1409,7082,Pooja,Refractory Brick,Commercial,Medium,Bangalore,South,79170,1189,Cash,Yes,2023-02-20,2023-02-20 11:33:00,Completed,New,Website,No,0,1172,7654,5,Agent C,51,Yes,4,Excellent,"Cement, Sand, Fly Ash, Gravel",2690
ORD1410,4279,Neha,Fly Ash Brick,Commercial,Large,Bangalore,South,53966,1395,Card,No,2023-07-17,2023-07-17 16:26:00,Completed,New,Website,Yes,4319,1657,3594,8,Agent A,327,No,1,Poor,"Water, Fly Ash, Cement",2090
ORD1411,4854,Sanjay,Refractory Brick,Commercial,Large,Kolkata,East,73534,829,Cash,No,2023-11-25,2023-11-25 08:24:00,In Progress,Returning,Phone,Yes,3109,2366,10907,8,Agent A,226,No,2,Very Poor,"Gravel, Sand, Fly Ash",1200
ORD1412,7577,Riya,Refractory Brick,Commercial,Large,Mumbai,West,18149,1194,Online,Yes,2023-06-03,2023-06-03 21:45:00,Completed,Returning,Phone,Yes,600,992,1537,8,Agent C,263,No,1,Good,"Gravel, Fly Ash, Cement",1740
ORD1413,6072,Riya,Concrete Brick,Residential,Large,Bangalore,South,38170,509,Card,Yes,2023-05-30,2023-05-30 00:58:00,Completed,Returning,App,No,0,2140,3216,9,Agent C,115,Yes,1,Average,"Admixture, Sand, Water, Fly Ash",1850
ORD1414,9377,Pooja,Clay Brick,Residential,Large,Delhi,North,59564,1183,Online,Yes,2023-12-30,2023-12-30 05:25:00,Completed,Returning,Phone,Yes,4181,2030,6723,1,Agent C,309,No,4,Poor,"Sand, Gravel",400
ORD1415,9130,Karan,Concrete Brick,Residential,Medium,Bangalore,South,26019,622,Online,No,2023-03-26,2023-03-26 01:00:00,Completed,New,App,No,0,1491,3119,3,Agent B,216,No,1,Average,"Water, Admixture",510
ORD1416,1470,Pooja,Clay Brick,Commercial,Large,Delhi,North,58136,1392,Online,Yes,2023-12-06,2023-12-06 12:41:00,Completed,New,Website,No,0,1777,5371,9,Agent D,56,Yes,4,Excellent,"Admixture, Cement, Sand",1410
ORD1417,1617,Karan,Fly Ash Brick,Residential,Large,Chennai,South,47345,1394,Card,No,2023-04-15,2023-04-15 21:09:00,Completed,New,Website,Yes,4565,1980,6814,5,Agent C,86,No,3,Poor,"Sand, Cement",1290
ORD1418,7495,Pooja,Cement Brick,Industrial,Large,Delhi,North,22131,1298,Card,Yes,2023-05-01,2023-05-01 14:41:00,Pending,New,Website,No,0,2391,1947,10,Agent C,342,No,1,Poor,"Cement, Sand, Water, Admixture",1600
ORD1419,5979,Pooja,Fly Ash Brick,Industrial,Medium,Mumbai,West,38049,1810,Cash,No,2023-10-15,2023-10-15 15:48:00,Pending,New,App,Yes,3575,1349,2335,3,Agent D,267,No,5,Good,"Sand, Cement, Admixture, Fly Ash",4500
ORD1420,1425,Anita,Clay Brick,Commercial,Small,Delhi,North,44008,1629,Card,Yes,2023-10-11,2023-10-11 15:19:00,Completed,Returning,Phone,Yes,3944,615,5371,7,Agent B,317,No,1,Good,"Fly Ash, Gravel, Cement",2670
ORD1421,6599,Riya,Fly Ash Brick,Commercial,Small,Mumbai,West,68249,994,Card,Yes,2023-10-15,2023-10-15 17:06:00,In Progress,Returning,Website,No,0,1989,3429,6,Agent B,303,No,4,Excellent,"Water, Fly Ash, Cement, Admixture",4590
ORD1422,6057,Karan,Clay Brick,Commercial,Medium,Kolkata,East,78059,1754,Cash,Yes,2023-08-16,2023-08-16 06:02:00,Pending,New,Website,No,0,1030,8715,7,Agent D,116,No,2,Good,"Water, Fly Ash, Admixture, Cement",3460
ORD1423,1189,Pooja,Refractory Brick,Industrial,Medium,Chennai,South,32467,1237,Card,No,2023-09-05,2023-09-05 05:12:00,Pending,New,Website,Yes,3185,2217,4740,6,Agent D,299,Yes,3,Poor,"Fly Ash, Admixture, Gravel",3420
ORD1424,3193,Neha,Clay Brick,Commercial,Large,Bangalore,South,62345,1640,Card,No,2023-01-19,2023-01-19 04:10:00,Pending,Returning,Phone,Yes,2941,2000,4271,6,Agent D,68,No,1,Average,"Fly Ash, Sand, Cement, Gravel",3390
ORD1425,7427,Riya,Concrete Brick,Residential,Small,Mumbai,West,67527,1545,Card,Yes,2023-06-13,2023-06-13 01:58:00,Pending,Returning,Phone,Yes,540,1802,5045,2,Agent B,64,No,3,Poor,"Fly Ash, Admixture",3300
ORD1426,5007,Karan,Fly Ash Brick,Commercial,Large,Chennai,South,45624,543,Card,Yes,2023-07-19,2023-07-19 18:18:00,In Progress,New,Website,No,0,2122,2316,7,Agent D,354,No,3,Average,"Fly Ash, Sand",1060
ORD1427,3829,Neha,Fly Ash Brick,Commercial,Medium,Kolkata,East,39718,982,Online,No,2023-04-05,2023-04-05 20:23:00,In Progress,New,Phone,Yes,4062,2678,3824,5,Agent D,167,Yes,2,Very Poor,"Cement, Water, Fly Ash",1840
ORD1428,1730,Vikram,Clay Brick,Industrial,Small,Bangalore,South,26789,1546,Cash,No,2023-11-19,2023-11-19 21:24:00,Completed,Returning,Walk-in,Yes,413,777,1657,6,Agent C,66,No,1,Very Poor,"Sand, Admixture, Gravel",2980
ORD1429,4860,Karan,Concrete Brick,Commercial,Large,Kolkata,East,31165,1851,Card,Yes,2023-02-26,2023-02-26 22:18:00,In Progress,New,Phone,Yes,825,753,4524,2,Agent D,145,Yes,2,Very Poor,"Water, Gravel, Cement",1680
